"","tree1","tree2","tree3","tree4","tree5","tree6","tree7","tree8","tree9","tree10","tree11","tree12","tree13","tree14","tree15","tree16","tree17","tree18","tree19","tree20","tree21","tree22","tree23","tree24","tree25","tree26","tree27","tree28","tree29","tree30","tree31","tree32","tree33","tree34","tree35","tree36","tree37","tree38","tree39","tree40","tree41","tree42","tree43","tree44","tree45","tree46","tree47","tree48","tree49","tree50","tree51","tree52","tree53","tree54","tree55","tree56","tree57","tree58","tree59","tree60","tree61","tree62","tree63","tree64","tree65","tree66","tree67","tree68","tree69","tree70","tree71","tree72","tree73","tree74","tree75","tree76","tree77","tree78","tree79","tree80","tree81","tree82","tree83","tree84","tree85","tree86","tree87","tree88","tree89","tree90","tree91","tree92","tree93","tree94","tree95","tree96","tree97","tree98","tree99","tree100"
"1",0.295454545454545,0.472222222222222,0.439393939393939,0.175438596491228,0.317073170731707,0.228070175438596,0.252032520325203,0.45631067961165,0.5,0.347826086956522,0.220689655172414,0.621621621621622,0.300884955752212,0.635135135135135,0.748,0.142105263157895,0.381818181818182,0.460674157303371,0.309782608695652,0.565573770491803,0.285714285714286,0.330708661417323,0.550724637681159,0.511627906976744,0.619565217391304,0.574257425742574,0.146919431279621,0.546666666666667,0.5078125,0.571428571428571,0.205479452054795,0.290909090909091,0.317164179104478,0.566265060240964,0.292307692307692,0.623188405797101,0.291970802919708,0.3,0.196629213483146,0.328467153284672,0.651162790697674,0.423728813559322,0.146131805157593,0.490566037735849,0.981481481481482,0.56989247311828,0.276119402985075,0.26027397260274,0.258426966292135,0.716867469879518,0.517241379310345,0.608247422680412,0.626373626373626,0.6,0.424242424242424,0.487179487179487,0.376,0.140625,0.28,0.370786516853933,0.742857142857143,0.209302325581395,0.801047120418848,0.459677419354839,0.385245901639344,0.61038961038961,0.341269841269841,0.49063670411985,0.319727891156463,0.471153846153846,0.477777777777778,0.580246913580247,0.229508196721311,0.459016393442623,0.516393442622951,0.530612244897959,0.350877192982456,0.705479452054795,0.152974504249292,0.564102564102564,0.586538461538462,0.394736842105263,0.340909090909091,0.338842975206612,0.480769230769231,0.27710843373494,0.145833333333333,0.192771084337349,0.157303370786517,0.228070175438596,0.576271186440678,0.28476821192053,0.236111111111111,0.441860465116279,0.377952755905512,0.882978723404255,0.447204968944099,0.289719626168224,0.495049504950495,0.298701298701299
"2",0.306569343065693,0.5625,0.415492957746479,0.12043795620438,0.330645161290323,0.275590551181102,0.218543046357616,0.347457627118644,0.538461538461538,0.351648351648352,0.235772357723577,0.583333333333333,0.376237623762376,0.552631578947368,0.734299516908213,0.160427807486631,0.325396825396825,0.477272727272727,0.475806451612903,0.538461538461538,0.238461538461538,0.316666666666667,0.577464788732394,0.526946107784431,0.616279069767442,0.518867924528302,0.125,0.63768115942029,0.567460317460317,0.52,0.252525252525253,0.292452830188679,0.274760383386581,0.557603686635945,0.342857142857143,0.651162790697674,0.378151260504202,0.321428571428571,0.17032967032967,0.406976744186047,0.710526315789474,0.411522633744856,0.16991643454039,0.390243902439024,0.985074626865672,0.551724137931034,0.308333333333333,0.30718954248366,0.23125,0.706840390879479,0.543859649122807,0.572815533980582,0.468253968253968,0.651515151515151,0.524752475247525,0.511111111111111,0.349056603773585,0.120192307692308,0.201149425287356,0.517730496453901,0.592592592592593,0.185,0.804054054054054,0.47,0.337662337662338,0.616438356164384,0.354545454545455,0.420849420849421,0.219512195121951,0.432432432432432,0.526881720430108,0.62962962962963,0.261261261261261,0.495238095238095,0.533980582524272,0.506024096385542,0.411214953271028,0.683870967741935,0.145631067961165,0.557692307692308,0.596330275229358,0.394957983193277,0.296296296296296,0.361538461538462,0.394736842105263,0.450704225352113,0.212121212121212,0.13,0.121359223300971,0.197044334975369,0.539823008849557,0.219178082191781,0.299319727891156,0.504201680672269,0.457142857142857,0.915094339622642,0.452830188679245,0.330708661417323,0.429824561403509,0.321243523316062
"3",0.289855072463768,0.514705882352941,0.450331125827815,0.148,0.308270676691729,0.286821705426357,0.245283018867925,0.55,0.666666666666667,0.365714285714286,0.258064516129032,0.6,0.380434782608696,0.453488372093023,0.774193548387097,0.175531914893617,0.391752577319588,0.50561797752809,0.271794871794872,0.517543859649123,0.269503546099291,0.382352941176471,0.506493506493506,0.48,0.632183908045977,0.475247524752475,0.0948275862068965,0.5,0.593582887700535,0.578125,0.278846153846154,0.31578947368421,0.360975609756098,0.537234042553192,0.256944444444444,0.574324324324324,0.39047619047619,0.353448275862069,0.164948453608247,0.419642857142857,0.649122807017544,0.406926406926407,0.156441717791411,0.336206896551724,0.970149253731343,0.472727272727273,0.289473684210526,0.345864661654135,0.205555555555556,0.690909090909091,0.607142857142857,0.575,0.564705882352941,0.630769230769231,0.452991452991453,0.469613259668508,0.397727272727273,0.136612021857924,0.223529411764706,0.439490445859873,0.650602409638554,0.227906976744186,0.895424836601307,0.513513513513513,0.328767123287671,0.5375,0.38655462184874,0.465587044534413,0.291390728476821,0.32089552238806,0.593023255813954,0.568181818181818,0.187919463087248,0.466101694915254,0.551020408163265,0.53125,0.330508474576271,0.699300699300699,0.155115511551155,0.5,0.549019607843137,0.378787878787879,0.307086614173228,0.356521739130435,0.486725663716814,0.364864864864865,0.230769230769231,0.195652173913043,0.184713375796178,0.193396226415094,0.591304347826087,0.232432432432432,0.284722222222222,0.464788732394366,0.390243902439024,0.943181818181818,0.450777202072539,0.348837209302326,0.393939393939394,0.368421052631579
"4",0.326530612244898,0.514285714285714,0.423357664233577,0.124183006535948,0.296,0.253164556962025,0.206666666666667,0.4375,0.606299212598425,0.37956204379562,0.243697478991597,0.623376623376623,0.405660377358491,0.423913043478261,0.782608695652174,0.132183908045977,0.457831325301205,0.44578313253012,0.279187817258883,0.598214285714286,0.286713286713287,0.243589743589744,0.447058823529412,0.478260869565217,0.547619047619048,0.474226804123711,0.120535714285714,0.488095238095238,0.62962962962963,0.542857142857143,0.27007299270073,0.221311475409836,0.340425531914894,0.543956043956044,0.336,0.702127659574468,0.352459016393443,0.286713286713287,0.206451612903226,0.298387096774194,0.721649484536082,0.414746543778802,0.158823529411765,0.371900826446281,0.97716894977169,0.415929203539823,0.307142857142857,0.313131313131313,0.252688172043011,0.694915254237288,0.543859649122807,0.634615384615385,0.591836734693878,0.644444444444444,0.403361344537815,0.482558139534884,0.425742574257426,0.145454545454545,0.214285714285714,0.3875,0.565217391304348,0.245989304812834,0.788235294117647,0.526881720430108,0.333333333333333,0.580246913580247,0.394495412844037,0.454248366013072,0.278787878787879,0.427272727272727,0.539823008849557,0.620689655172414,0.152439024390244,0.41304347826087,0.467889908256881,0.473684210526316,0.378947368421053,0.798561151079137,0.142857142857143,0.518518518518518,0.51,0.342281879194631,0.298507462686567,0.339805825242718,0.373913043478261,0.341463414634146,0.179856115107914,0.167567567567568,0.107843137254902,0.256983240223464,0.525862068965517,0.269430051813472,0.308270676691729,0.388571428571429,0.457943925233645,0.929411764705882,0.4,0.28,0.418367346938776,0.344632768361582
"5",0.282608695652174,0.507462686567164,0.35672514619883,0.151260504201681,0.341269841269841,0.300699300699301,0.178807947019868,0.475728155339806,0.611111111111111,0.314720812182741,0.25,0.582089552238806,0.475728155339806,0.465909090909091,0.768627450980392,0.151351351351351,0.420560747663551,0.445652173913043,0.504587155963303,0.617886178861789,0.28,0.274336283185841,0.604938271604938,0.490196078431373,0.666666666666667,0.543103448275862,0.142857142857143,0.561643835616438,0.560975609756098,0.582089552238806,0.181818181818182,0.245762711864407,0.311688311688312,0.60233918128655,0.276119402985075,0.666666666666667,0.360294117647059,0.287581699346405,0.236111111111111,0.419047619047619,0.697247706422018,0.424870466321244,0.159744408945687,0.433628318584071,0.994186046511628,0.548387096774194,0.294964028776978,0.251366120218579,0.183783783783784,0.75,0.663265306122449,0.592233009708738,0.518867924528302,0.674556213017751,0.552380952380952,0.4875,0.388888888888889,0.128342245989305,0.196531791907514,0.491803278688525,0.555555555555556,0.244343891402715,0.831578947368421,0.45045045045045,0.418181818181818,0.46875,0.346456692913386,0.467213114754098,0.259493670886076,0.480769230769231,0.505376344086022,0.560975609756098,0.21830985915493,0.446808510638298,0.491228070175439,0.474226804123711,0.338461538461538,0.708609271523179,0.184931506849315,0.525862068965517,0.558139534883721,0.384105960264901,0.292517006802721,0.436781609195402,0.491379310344828,0.459016393442623,0.235714285714286,0.181347150259067,0.132183908045977,0.252631578947368,0.585585585585586,0.194570135746606,0.264705882352941,0.381294964028777,0.403846153846154,0.882978723404255,0.434782608695652,0.354545454545455,0.48,0.321428571428571
"6",0.353846153846154,0.529411764705882,0.437956204379562,0.132295719844358,0.330434782608696,0.23972602739726,0.258333333333333,0.422680412371134,0.547619047619048,0.296296296296296,0.168918918918919,0.561643835616438,0.401639344262295,0.488372093023256,0.724907063197026,0.152866242038217,0.349056603773585,0.529411764705882,0.417910447761194,0.645390070921986,0.210191082802548,0.291970802919708,0.366666666666667,0.391752577319588,0.642857142857143,0.58252427184466,0.15819209039548,0.552631578947368,0.576086956521739,0.569444444444444,0.2578125,0.309278350515464,0.341637010676157,0.597883597883598,0.251851851851852,0.664,0.335766423357664,0.328358208955224,0.144186046511628,0.394736842105263,0.695238095238095,0.404081632653061,0.164265129682997,0.318181818181818,0.989795918367347,0.522522522522523,0.375,0.340579710144928,0.214723926380368,0.696428571428571,0.514018691588785,0.566371681415929,0.450980392156863,0.649484536082474,0.510204081632653,0.530927835051546,0.39047619047619,0.154929577464789,0.216867469879518,0.510204081632653,0.604395604395604,0.243243243243243,0.71505376344086,0.512605042016807,0.342857142857143,0.536585365853659,0.341463414634146,0.467153284671533,0.26797385620915,0.521276595744681,0.51685393258427,0.670886075949367,0.235772357723577,0.535714285714286,0.480392156862745,0.54320987654321,0.278195488721804,0.723404255319149,0.194552529182879,0.575757575757576,0.608247422680412,0.361702127659574,0.227272727272727,0.345864661654135,0.518181818181818,0.43010752688172,0.222972972972973,0.210526315789474,0.129251700680272,0.200913242009132,0.591836734693878,0.311764705882353,0.25,0.460869565217391,0.410714285714286,0.905263157894737,0.506329113924051,0.308270676691729,0.484536082474227,0.462068965517241
"7",0.312,0.5,0.430379746835443,0.105421686746988,0.269565217391304,0.253731343283582,0.1875,0.443181818181818,0.531034482758621,0.375,0.166666666666667,0.534246575342466,0.351351351351351,0.541666666666667,0.817142857142857,0.220338983050847,0.46,0.447058823529412,0.327868852459016,0.592857142857143,0.218390804597701,0.31304347826087,0.493333333333333,0.416666666666667,0.602150537634409,0.484536082474227,0.131979695431472,0.578947368421053,0.571428571428571,0.564102564102564,0.227941176470588,0.286821705426357,0.273026315789474,0.620253164556962,0.285714285714286,0.575539568345324,0.330882352941176,0.318518518518519,0.269736842105263,0.408163265306122,0.671875,0.445054945054945,0.187301587301587,0.353846153846154,0.980295566502463,0.640776699029126,0.300751879699248,0.291666666666667,0.270967741935484,0.693548387096774,0.41726618705036,0.577981651376147,0.576086956521739,0.611428571428571,0.434426229508197,0.577777777777778,0.341880341880342,0.16,0.208333333333333,0.421383647798742,0.716216216216216,0.27027027027027,0.822485207100592,0.403508771929825,0.342281879194631,0.558139534883721,0.338582677165354,0.468354430379747,0.278481012658228,0.473214285714286,0.415841584158416,0.580246913580247,0.247787610619469,0.505494505494505,0.451923076923077,0.451612903225806,0.288590604026846,0.694656488549618,0.229787234042553,0.432203389830508,0.51304347826087,0.35031847133758,0.27027027027027,0.383333333333333,0.421875,0.308641975308642,0.165644171779141,0.176767676767677,0.100418410041841,0.26219512195122,0.602040816326531,0.230046948356808,0.240506329113924,0.527777777777778,0.436974789915966,0.925531914893617,0.427860696517413,0.357142857142857,0.438775510204082,0.308108108108108
"8",0.261146496815287,0.461538461538462,0.4,0.146245059288538,0.323809523809524,0.27972027972028,0.253246753246753,0.370689655172414,0.53781512605042,0.415584415584416,0.23125,0.621621621621622,0.362745098039216,0.578947368421053,0.751111111111111,0.175675675675676,0.269230769230769,0.506493506493506,0.331521739130435,0.625,0.341880341880342,0.30188679245283,0.506666666666667,0.50561797752809,0.632911392405063,0.509433962264151,0.106837606837607,0.44578313253012,0.59825327510917,0.618181818181818,0.215827338129496,0.23728813559322,0.359259259259259,0.588235294117647,0.353846153846154,0.609929078014184,0.282758620689655,0.326241134751773,0.216867469879518,0.419047619047619,0.660869565217391,0.462857142857143,0.167883211678832,0.352459016393443,0.977011494252874,0.602040816326531,0.253846153846154,0.315151515151515,0.241379310344828,0.716911764705882,0.513761467889908,0.648148148148148,0.429906542056075,0.670212765957447,0.4375,0.473958333333333,0.33,0.145454545454545,0.256410256410256,0.435714285714286,0.588235294117647,0.282722513089005,0.772455089820359,0.510204081632653,0.396551724137931,0.545454545454545,0.410714285714286,0.448412698412698,0.330827067669173,0.493975903614458,0.585365853658537,0.617977528089888,0.19047619047619,0.5,0.613636363636364,0.39622641509434,0.349593495934959,0.737704918032787,0.17948717948718,0.495238095238095,0.457943925233645,0.344594594594595,0.272727272727273,0.440366972477064,0.441860465116279,0.395348837209302,0.194244604316547,0.188571428571429,0.193548387096774,0.25,0.589285714285714,0.200803212851406,0.347107438016529,0.538461538461538,0.401515151515151,0.925925925925926,0.460122699386503,0.319444444444444,0.448275862068966,0.371428571428571
"9",0.296551724137931,0.537313432835821,0.412087912087912,0.117647058823529,0.324074074074074,0.258503401360544,0.190789473684211,0.358333333333333,0.566176470588235,0.38125,0.189189189189189,0.605263157894737,0.378151260504202,0.5,0.737704918032787,0.135416666666667,0.403508771929825,0.476744186046512,0.297297297297297,0.572727272727273,0.224358974358974,0.274336283185841,0.535211267605634,0.496894409937888,0.552083333333333,0.511363636363636,0.17989417989418,0.473684210526316,0.58411214953271,0.6,0.211382113821138,0.294573643410853,0.292553191489362,0.596153846153846,0.314285714285714,0.671532846715328,0.317880794701987,0.342657342657343,0.185714285714286,0.38135593220339,0.685185185185185,0.407582938388626,0.180555555555556,0.359375,0.985915492957746,0.530973451327434,0.288,0.363013698630137,0.266666666666667,0.698198198198198,0.523364485981308,0.58974358974359,0.585365853658537,0.591954022988506,0.504424778761062,0.444444444444444,0.354545454545455,0.103960396039604,0.246913580246914,0.484375,0.607594936708861,0.235849056603774,0.772727272727273,0.469026548672566,0.362962962962963,0.578313253012048,0.354838709677419,0.46843853820598,0.273809523809524,0.405940594059406,0.515789473684211,0.590361445783133,0.232,0.482352941176471,0.576470588235294,0.422018348623853,0.32520325203252,0.725490196078431,0.168421052631579,0.569767441860465,0.528089887640449,0.353333333333333,0.277777777777778,0.445544554455446,0.553398058252427,0.350649350649351,0.215277777777778,0.185393258426966,0.203592814371257,0.26219512195122,0.520408163265306,0.225225225225225,0.270676691729323,0.508064516129032,0.394230769230769,0.863157894736842,0.478787878787879,0.339805825242718,0.510869565217391,0.406896551724138
"10",0.318840579710145,0.506849315068493,0.388535031847134,0.147619047619048,0.36697247706422,0.269736842105263,0.240875912408759,0.436893203883495,0.553719008264463,0.36,0.216,0.648648648648649,0.5,0.568181818181818,0.722846441947566,0.204081632653061,0.445544554455446,0.467391304347826,0.438709677419355,0.553719008264463,0.298013245033113,0.275862068965517,0.56578947368421,0.391752577319588,0.571428571428571,0.5,0.133004926108374,0.511904761904762,0.534188034188034,0.4,0.203007518796992,0.228070175438596,0.347402597402597,0.575129533678757,0.292035398230089,0.688524590163934,0.308823529411765,0.298507462686567,0.210526315789474,0.396551724137931,0.614035087719298,0.416666666666667,0.157608695652174,0.367924528301887,0.992481203007519,0.54945054945055,0.359649122807018,0.318181818181818,0.226744186046512,0.742574257425743,0.542857142857143,0.577981651376147,0.383333333333333,0.68075117370892,0.42741935483871,0.515384615384615,0.346153846153846,0.142857142857143,0.213592233009709,0.422818791946309,0.610526315789474,0.232558139534884,0.806896551724138,0.46078431372549,0.394736842105263,0.532467532467532,0.379310344827586,0.504716981132076,0.262569832402235,0.597560975609756,0.519230769230769,0.564102564102564,0.197368421052632,0.55421686746988,0.490196078431373,0.48936170212766,0.333333333333333,0.798387096774194,0.155629139072848,0.513513513513513,0.532110091743119,0.464566929133858,0.283132530120482,0.40625,0.385245901639344,0.41025641025641,0.147435897435897,0.151515151515152,0.113513513513514,0.211267605633803,0.652173913043478,0.231132075471698,0.257142857142857,0.45985401459854,0.380165289256198,0.956989247311828,0.531034482758621,0.286764705882353,0.393939393939394,0.38255033557047
